transaction_id,customer_id,product_category,amount,transaction_date,store_location
47709,2127,Electronics,829.15,2023-11-28 07:20:00,Houston
47710,2576,Electronics,763.82,2023-11-28 07:30:00,Chicago
47711,1083,Books,944.3,2023-11-28 07:40:00,Houston
47712,2754,Clothing,558.05,2023-11-28 07:50:00,Chicago
47713,4995,Clothing,854.62,2023-11-28 08:00:00,LA
47714,2959,Electronics,983.55,2023-11-28 08:10:00,NYC
47715,544,Home,515.63,2023-11-28 08:20:00,Chicago
47716,3064,Home,24.43,2023-11-28 08:30:00,LA
47717,1903,Clothing,333.22,2023-11-28 08:40:00,Houston
47718,4315,Electronics,542.24,2023-11-28 08:50:00,Houston
47719,3172,Electronics,683.65,2023-11-28 09:00:00,Chicago
47720,2151,Books,596.21,2023-11-28 09:10:00,NYC
47721,884,Clothing,651.44,2023-11-28 09:20:00,Chicago
47722,2678,Home,725.38,2023-11-28 09:30:00,Houston
47723,2803,Home,501.62,2023-11-28 09:40:00,LA
47724,3976,Clothing,829.76,2023-11-28 09:50:00,Chicago
47725,7,Books,669.04,2023-11-28 10:00:00,Chicago
47726,2436,Home,778.1,2023-11-28 10:10:00,Houston
47727,1546,Clothing,664.4,2023-11-28 10:20:00,Chicago
47728,4924,Electronics,116.95,2023-11-28 10:30:00,LA
47729,2090,Clothing,163.48,2023-11-28 10:40:00,LA
47730,4192,Clothing,178.11,2023-11-28 10:50:00,LA
47731,2294,Clothing,58.33,2023-11-28 11:00:00,Houston
47732,4210,Electronics,226.54,2023-11-28 11:10:00,Houston
47733,2592,Clothing,564.43,2023-11-28 11:20:00,Chicago
47734,4426,Electronics,69.28,2023-11-28 11:30:00,LA
47735,3575,Home,290.71,2023-11-28 11:40:00,NYC
47736,4041,Books,626.9,2023-11-28 11:50:00,LA
47737,3225,Electronics,207.91,2023-11-28 12:00:00,Chicago
47738,1241,Books,205.6,2023-11-28 12:10:00,LA
47739,3830,Books,828.79,2023-11-28 12:20:00,NYC
47740,3494,Home,553.76,2023-11-28 12:30:00,Chicago
47741,3591,Electronics,320.46,2023-11-28 12:40:00,Houston
47742,717,Home,553.31,2023-11-28 12:50:00,Houston
47743,264,Electronics,433.83,2023-11-28 13:00:00,Houston
47744,318,Books,951.41,2023-11-28 13:10:00,NYC
47745,2208,Books,209.36,2023-11-28 13:20:00,LA
47746,2525,Clothing,667.68,2023-11-28 13:30:00,Chicago
47747,641,Electronics,913.94,2023-11-28 13:40:00,Houston
47748,859,Books,724.38,2023-11-28 13:50:00,LA
47749,4244,Electronics,393.44,2023-11-28 14:00:00,NYC
47750,1471,Home,748.92,2023-11-28 14:10:00,LA
47751,975,Home,240.0,2023-11-28 14:20:00,Chicago
47752,1286,Electronics,719.82,2023-11-28 14:30:00,Houston
47753,52,Books,788.64,2023-11-28 14:40:00,NYC
47754,4354,Home,382.16,2023-11-28 14:50:00,Houston
47755,1020,Books,559.45,2023-11-28 15:00:00,LA
47756,3623,Electronics,568.83,2023-11-28 15:10:00,LA
47757,4344,Clothing,560.49,2023-11-28 15:20:00,Chicago
47758,1913,Books,208.33,2023-11-28 15:30:00,LA
47759,288,Home,635.08,2023-11-28 15:40:00,Chicago
47760,4640,Electronics,412.22,2023-11-28 15:50:00,Chicago
47761,4739,Clothing,142.1,2023-11-28 16:00:00,Chicago
47762,3902,Home,64.96,2023-11-28 16:10:00,Chicago
47763,4109,Electronics,825.25,2023-11-28 16:20:00,Houston
47764,4934,Electronics,761.53,2023-11-28 16:30:00,LA
47765,2581,Books,932.09,2023-11-28 16:40:00,Houston
47766,3517,Clothing,483.18,2023-11-28 16:50:00,LA
47767,1550,Electronics,617.51,2023-11-28 17:00:00,Chicago
47768,4935,Clothing,72.83,2023-11-28 17:10:00,NYC
47769,2667,Clothing,308.0,2023-11-28 17:20:00,NYC
47770,2454,Books,753.75,2023-11-28 17:30:00,LA
47771,1568,Electronics,283.31,2023-11-28 17:40:00,Houston
47772,3753,Electronics,121.12,2023-11-28 17:50:00,LA
47773,288,Books,71.47,2023-11-28 18:00:00,Houston
47774,2474,Books,458.75,2023-11-28 18:10:00,LA
47775,436,Electronics,876.07,2023-11-28 18:20:00,Houston
47776,990,Books,375.66,2023-11-28 18:30:00,LA
47777,3560,Electronics,670.31,2023-11-28 18:40:00,LA
47778,2406,Home,436.56,2023-11-28 18:50:00,LA
47779,255,Clothing,788.34,2023-11-28 19:00:00,Houston
47780,2010,Clothing,805.27,2023-11-28 19:10:00,Chicago
47781,1835,Books,947.12,2023-11-28 19:20:00,Houston
47782,4262,Home,344.57,2023-11-28 19:30:00,NYC
47783,465,Clothing,476.51,2023-11-28 19:40:00,Houston
47784,4352,Electronics,649.29,2023-11-28 19:50:00,Chicago
47785,423,Clothing,505.87,2023-11-28 20:00:00,LA
47786,4294,Clothing,93.1,2023-11-28 20:10:00,Chicago
47787,4653,Clothing,649.83,2023-11-28 20:20:00,Chicago
47788,1896,Electronics,118.93,2023-11-28 20:30:00,NYC
47789,1289,Books,842.3,2023-11-28 20:40:00,Chicago
47790,1349,Electronics,92.05,2023-11-28 20:50:00,Chicago
47791,555,Books,783.5,2023-11-28 21:00:00,Houston
47792,7,Clothing,159.54,2023-11-28 21:10:00,Houston
47793,1766,Clothing,743.32,2023-11-28 21:20:00,Houston
47794,2092,Home,32.84,2023-11-28 21:30:00,LA
47795,3244,Clothing,120.57,2023-11-28 21:40:00,NYC
47796,3174,Electronics,30.21,2023-11-28 21:50:00,NYC
47797,4831,Clothing,190.58,2023-11-28 22:00:00,LA
47798,1658,Home,10.35,2023-11-28 22:10:00,NYC
47799,812,Electronics,95.54,2023-11-28 22:20:00,LA
47800,1229,Home,34.8,2023-11-28 22:30:00,Houston
47801,1963,Home,440.05,2023-11-28 22:40:00,LA
47802,491,Electronics,165.63,2023-11-28 22:50:00,Houston
47803,318,Books,294.38,2023-11-28 23:00:00,Houston
47804,4314,Books,270.29,2023-11-28 23:10:00,NYC
47805,2549,Books,832.64,2023-11-28 23:20:00,NYC
47806,1841,Books,171.68,2023-11-28 23:30:00,LA
47807,1217,Home,504.0,2023-11-28 23:40:00,Houston
47808,333,Home,78.46,2023-11-28 23:50:00,Chicago
47809,1177,Electronics,416.49,2023-11-29 00:00:00,Chicago
47810,2601,Electronics,806.1,2023-11-29 00:10:00,Houston
47811,3095,Books,521.29,2023-11-29 00:20:00,Houston
47812,2264,Books,266.03,2023-11-29 00:30:00,NYC
47813,1067,Books,413.65,2023-11-29 00:40:00,Houston
47814,3433,Books,560.29,2023-11-29 00:50:00,Chicago
47815,2791,Books,905.85,2023-11-29 01:00:00,Chicago
47816,2462,Home,839.51,2023-11-29 01:10:00,Houston
47817,3490,Home,961.51,2023-11-29 01:20:00,NYC
47818,2670,Home,186.91,2023-11-29 01:30:00,LA
47819,1674,Home,206.24,2023-11-29 01:40:00,Chicago
47820,2364,Books,109.29,2023-11-29 01:50:00,Chicago
47821,3969,Home,513.38,2023-11-29 02:00:00,LA
47822,3724,Books,188.92,2023-11-29 02:10:00,LA
47823,3502,Home,691.74,2023-11-29 02:20:00,LA
47824,2815,Home,956.72,2023-11-29 02:30:00,NYC
47825,349,Clothing,572.23,2023-11-29 02:40:00,NYC
47826,2123,Books,720.34,2023-11-29 02:50:00,NYC
47827,4134,Books,208.07,2023-11-29 03:00:00,Houston
47828,3518,Home,818.17,2023-11-29 03:10:00,Chicago
47829,212,Electronics,857.82,2023-11-29 03:20:00,Houston
47830,3530,Books,885.76,2023-11-29 03:30:00,NYC
47831,4881,Home,866.98,2023-11-29 03:40:00,LA
47832,3637,Books,318.35,2023-11-29 03:50:00,LA
47833,4101,Books,532.6,2023-11-29 04:00:00,NYC
47834,1267,Electronics,316.19,2023-11-29 04:10:00,Chicago
47835,148,Electronics,879.62,2023-11-29 04:20:00,Houston
47836,1710,Clothing,909.32,2023-11-29 04:30:00,LA
47837,3023,Electronics,677.5,2023-11-29 04:40:00,LA
47838,3991,Home,227.78,2023-11-29 04:50:00,Houston
47839,3465,Electronics,121.73,2023-11-29 05:00:00,Houston
47840,3837,Clothing,905.39,2023-11-29 05:10:00,Houston
47841,3322,Home,362.66,2023-11-29 05:20:00,LA
47842,4524,Electronics,653.15,2023-11-29 05:30:00,Chicago
47843,369,Clothing,818.79,2023-11-29 05:40:00,Houston
47844,3981,Clothing,671.97,2023-11-29 05:50:00,NYC
47845,4744,Electronics,988.78,2023-11-29 06:00:00,Chicago
47846,1471,Electronics,578.58,2023-11-29 06:10:00,Houston
47847,3094,Clothing,564.64,2023-11-29 06:20:00,LA
47848,2598,Home,620.22,2023-11-29 06:30:00,Chicago
47849,4635,Home,538.21,2023-11-29 06:40:00,Houston
47850,3354,Home,779.34,2023-11-29 06:50:00,NYC
47851,1303,Clothing,938.46,2023-11-29 07:00:00,Houston
47852,3325,Clothing,906.41,2023-11-29 07:10:00,Chicago
47853,1895,Home,499.16,2023-11-29 07:20:00,NYC
47854,4063,Clothing,928.12,2023-11-29 07:30:00,Houston
47855,2525,Electronics,153.1,2023-11-29 07:40:00,NYC
47856,1089,Books,559.98,2023-11-29 07:50:00,Houston
47857,1327,Clothing,513.49,2023-11-29 08:00:00,LA
47858,4270,Electronics,219.23,2023-11-29 08:10:00,NYC
47859,1284,Home,983.27,2023-11-29 08:20:00,NYC
47860,3357,Home,958.92,2023-11-29 08:30:00,LA
47861,1103,Clothing,11.78,2023-11-29 08:40:00,Chicago
47862,1068,Books,542.35,2023-11-29 08:50:00,LA
47863,745,Electronics,160.74,2023-11-29 09:00:00,Houston
47864,3075,Electronics,346.28,2023-11-29 09:10:00,NYC
47865,2491,Home,338.53,2023-11-29 09:20:00,Houston
47866,2127,Books,350.85,2023-11-29 09:30:00,NYC
47867,3765,Home,579.4,2023-11-29 09:40:00,LA
47868,2863,Books,519.33,2023-11-29 09:50:00,Chicago
47869,3079,Electronics,469.59,2023-11-29 10:00:00,NYC
47870,883,Home,526.91,2023-11-29 10:10:00,Houston
47871,2561,Home,602.22,2023-11-29 10:20:00,Houston
47872,4792,Home,259.71,2023-11-29 10:30:00,Houston
47873,3835,Books,817.14,2023-11-29 10:40:00,Chicago
47874,2775,Electronics,556.78,2023-11-29 10:50:00,NYC
47875,77,Books,270.98,2023-11-29 11:00:00,LA
47876,3115,Home,180.02,2023-11-29 11:10:00,Chicago
47877,3229,Clothing,768.09,2023-11-29 11:20:00,Chicago
47878,1013,Clothing,530.68,2023-11-29 11:30:00,Chicago
47879,4286,Electronics,193.03,2023-11-29 11:40:00,LA
47880,875,Electronics,839.99,2023-11-29 11:50:00,Houston
47881,4358,Electronics,703.85,2023-11-29 12:00:00,NYC
47882,3557,Clothing,333.99,2023-11-29 12:10:00,NYC
47883,2326,Clothing,284.86,2023-11-29 12:20:00,LA
47884,1726,Home,228.06,2023-11-29 12:30:00,Houston
47885,3989,Electronics,80.73,2023-11-29 12:40:00,LA
47886,2355,Books,944.84,2023-11-29 12:50:00,LA
47887,3968,Electronics,957.63,2023-11-29 13:00:00,Chicago
47888,2655,Electronics,410.44,2023-11-29 13:10:00,Chicago
47889,3228,Home,102.43,2023-11-29 13:20:00,LA
47890,4396,Home,347.43,2023-11-29 13:30:00,Houston
47891,2395,Electronics,366.4,2023-11-29 13:40:00,Houston
47892,4522,Home,267.04,2023-11-29 13:50:00,NYC
47893,42,Books,109.34,2023-11-29 14:00:00,Houston
47894,4734,Clothing,110.53,2023-11-29 14:10:00,Chicago
47895,1849,Books,939.21,2023-11-29 14:20:00,Chicago
47896,2125,Clothing,796.64,2023-11-29 14:30:00,Chicago
47897,4192,Home,240.85,2023-11-29 14:40:00,Houston
47898,2867,Clothing,716.13,2023-11-29 14:50:00,Houston
47899,4833,Books,65.91,2023-11-29 15:00:00,NYC
47900,1647,Clothing,260.82,2023-11-29 15:10:00,Chicago
47901,205,Books,692.58,2023-11-29 15:20:00,Chicago
47902,3335,Clothing,628.23,2023-11-29 15:30:00,LA
47903,3660,Home,628.7,2023-11-29 15:40:00,NYC
47904,655,Electronics,380.36,2023-11-29 15:50:00,Houston
47905,2363,Clothing,329.15,2023-11-29 16:00:00,Houston
47906,1393,Books,400.22,2023-11-29 16:10:00,Houston
47907,3669,Home,293.27,2023-11-29 16:20:00,Houston
47908,4840,Clothing,94.13,2023-11-29 16:30:00,NYC
47909,285,Home,209.29,2023-11-29 16:40:00,Houston
47910,1341,Electronics,55.46,2023-11-29 16:50:00,NYC
47911,512,Books,179.55,2023-11-29 17:00:00,Houston
47912,3056,Electronics,291.15,2023-11-29 17:10:00,Houston
47913,4125,Home,353.86,2023-11-29 17:20:00,LA
47914,3812,Electronics,940.61,2023-11-29 17:30:00,LA
47915,3366,Home,807.01,2023-11-29 17:40:00,Houston
47916,3079,Electronics,515.92,2023-11-29 17:50:00,NYC
47917,4638,Books,662.04,2023-11-29 18:00:00,NYC
47918,2263,Clothing,180.77,2023-11-29 18:10:00,Chicago
47919,4723,Electronics,545.7,2023-11-29 18:20:00,NYC
47920,4024,Books,804.95,2023-11-29 18:30:00,NYC
47921,215,Clothing,165.7,2023-11-29 18:40:00,Houston
47922,3242,Home,782.6,2023-11-29 18:50:00,Houston
47923,2269,Clothing,451.65,2023-11-29 19:00:00,Houston
47924,3332,Home,208.69,2023-11-29 19:10:00,LA
47925,2309,Books,60.42,2023-11-29 19:20:00,Chicago
47926,1838,Books,956.34,2023-11-29 19:30:00,NYC
47927,566,Clothing,182.4,2023-11-29 19:40:00,Houston
47928,3692,Clothing,809.96,2023-11-29 19:50:00,Houston
47929,3899,Home,543.03,2023-11-29 20:00:00,Chicago
47930,801,Electronics,921.41,2023-11-29 20:10:00,Houston
47931,1279,Clothing,823.58,2023-11-29 20:20:00,Chicago
47932,1302,Electronics,249.61,2023-11-29 20:30:00,Chicago
47933,3631,Home,990.24,2023-11-29 20:40:00,Houston
47934,4742,Electronics,397.22,2023-11-29 20:50:00,Chicago
47935,3505,Clothing,815.68,2023-11-29 21:00:00,NYC
47936,992,Books,985.3,2023-11-29 21:10:00,Houston
47937,4725,Clothing,312.79,2023-11-29 21:20:00,NYC
47938,2526,Electronics,748.47,2023-11-29 21:30:00,NYC
47939,2430,Clothing,180.8,2023-11-29 21:40:00,Houston
47940,4915,Clothing,600.04,2023-11-29 21:50:00,NYC
47941,2601,Books,419.16,2023-11-29 22:00:00,Houston
47942,3161,Electronics,333.51,2023-11-29 22:10:00,NYC
47943,2140,Electronics,103.64,2023-11-29 22:20:00,Chicago
47944,377,Electronics,171.89,2023-11-29 22:30:00,Houston
47945,1105,Electronics,944.14,2023-11-29 22:40:00,Chicago
47946,2148,Books,622.5,2023-11-29 22:50:00,Houston
47947,1614,Home,161.4,2023-11-29 23:00:00,Houston
47948,2848,Home,484.43,2023-11-29 23:10:00,NYC
47949,3468,Books,737.32,2023-11-29 23:20:00,LA
47950,23,Electronics,806.48,2023-11-29 23:30:00,NYC
47951,2704,Clothing,737.15,2023-11-29 23:40:00,NYC
47952,4012,Electronics,167.64,2023-11-29 23:50:00,LA
47953,4866,Home,925.88,2023-11-30 00:00:00,Chicago
47954,3349,Clothing,502.06,2023-11-30 00:10:00,NYC
47955,3770,Home,698.36,2023-11-30 00:20:00,Houston
47956,919,Electronics,289.57,2023-11-30 00:30:00,LA
47957,1980,Home,639.74,2023-11-30 00:40:00,Houston
47958,377,Books,532.09,2023-11-30 00:50:00,Chicago
47959,1251,Books,207.0,2023-11-30 01:00:00,Houston
47960,1197,Electronics,899.59,2023-11-30 01:10:00,Houston
47961,1671,Clothing,640.76,2023-11-30 01:20:00,LA
47962,3141,Clothing,340.86,2023-11-30 01:30:00,Chicago
47963,3353,Clothing,611.89,2023-11-30 01:40:00,LA
47964,2911,Books,869.77,2023-11-30 01:50:00,Chicago
47965,4966,Clothing,559.1,2023-11-30 02:00:00,NYC
47966,1357,Home,424.33,2023-11-30 02:10:00,LA
47967,1767,Home,650.29,2023-11-30 02:20:00,LA
47968,1366,Clothing,346.64,2023-11-30 02:30:00,NYC
47969,2365,Clothing,555.58,2023-11-30 02:40:00,LA
47970,3977,Books,433.35,2023-11-30 02:50:00,Houston
47971,3842,Electronics,232.53,2023-11-30 03:00:00,NYC
47972,3245,Books,182.18,2023-11-30 03:10:00,Houston
47973,544,Books,490.27,2023-11-30 03:20:00,LA
47974,3272,Electronics,229.71,2023-11-30 03:30:00,LA
47975,3664,Home,607.29,2023-11-30 03:40:00,LA
47976,776,Electronics,914.54,2023-11-30 03:50:00,Chicago
47977,1621,Clothing,462.68,2023-11-30 04:00:00,LA
47978,4313,Home,876.55,2023-11-30 04:10:00,NYC
47979,532,Home,935.31,2023-11-30 04:20:00,Chicago
47980,4545,Clothing,603.02,2023-11-30 04:30:00,Houston
47981,889,Electronics,588.41,2023-11-30 04:40:00,LA
47982,1914,Clothing,705.97,2023-11-30 04:50:00,LA
47983,4057,Home,148.38,2023-11-30 05:00:00,NYC
47984,393,Electronics,613.63,2023-11-30 05:10:00,Chicago
47985,1622,Home,563.04,2023-11-30 05:20:00,LA
47986,3458,Home,234.91,2023-11-30 05:30:00,LA
47987,2364,Clothing,707.26,2023-11-30 05:40:00,Chicago
47988,1349,Books,803.81,2023-11-30 05:50:00,NYC
47989,2861,Clothing,233.25,2023-11-30 06:00:00,Chicago
47990,318,Home,39.45,2023-11-30 06:10:00,NYC
47991,4475,Electronics,526.13,2023-11-30 06:20:00,LA
47992,705,Electronics,181.87,2023-11-30 06:30:00,Chicago
47993,3772,Books,40.78,2023-11-30 06:40:00,Houston
47994,1042,Clothing,423.38,2023-11-30 06:50:00,Chicago
47995,2875,Home,564.5,2023-11-30 07:00:00,Houston
47996,4245,Electronics,754.99,2023-11-30 07:10:00,Houston
47997,4654,Clothing,370.88,2023-11-30 07:20:00,Chicago
47998,2510,Electronics,220.94,2023-11-30 07:30:00,Houston
47999,4007,Home,334.67,2023-11-30 07:40:00,Houston
48000,3811,Clothing,505.72,2023-11-30 07:50:00,Houston
48001,3025,Home,674.7,2023-11-30 08:00:00,Houston
48002,4791,Books,639.77,2023-11-30 08:10:00,LA
48003,4643,Home,533.69,2023-11-30 08:20:00,LA
48004,2128,Home,262.92,2023-11-30 08:30:00,Houston
48005,4614,Clothing,566.57,2023-11-30 08:40:00,NYC
48006,2750,Home,691.82,2023-11-30 08:50:00,LA
48007,244,Home,895.58,2023-11-30 09:00:00,Houston
48008,9,Clothing,12.76,2023-11-30 09:10:00,Houston
48009,3655,Electronics,587.63,2023-11-30 09:20:00,NYC
48010,2694,Clothing,625.44,2023-11-30 09:30:00,Houston
48011,1324,Electronics,220.93,2023-11-30 09:40:00,Chicago
48012,2297,Electronics,563.92,2023-11-30 09:50:00,Chicago
48013,2371,Clothing,746.17,2023-11-30 10:00:00,Chicago
48014,2604,Electronics,833.39,2023-11-30 10:10:00,LA
48015,3534,Books,662.06,2023-11-30 10:20:00,Houston
48016,393,Clothing,975.41,2023-11-30 10:30:00,Houston
48017,1252,Books,834.89,2023-11-30 10:40:00,Houston
48018,2967,Clothing,400.56,2023-11-30 10:50:00,Chicago
48019,4665,Home,871.77,2023-11-30 11:00:00,Houston
48020,4340,Electronics,220.14,2023-11-30 11:10:00,Houston
48021,3129,Books,708.32,2023-11-30 11:20:00,LA
48022,1167,Books,175.94,2023-11-30 11:30:00,Houston
48023,2567,Home,972.1,2023-11-30 11:40:00,NYC
48024,3008,Electronics,644.47,2023-11-30 11:50:00,NYC
48025,193,Clothing,747.65,2023-11-30 12:00:00,Houston
48026,327,Clothing,621.02,2023-11-30 12:10:00,LA
48027,4121,Clothing,444.05,2023-11-30 12:20:00,Houston
48028,4198,Clothing,355.33,2023-11-30 12:30:00,Chicago
48029,663,Books,287.74,2023-11-30 12:40:00,NYC
48030,4313,Electronics,792.83,2023-11-30 12:50:00,Chicago
48031,4838,Home,238.64,2023-11-30 13:00:00,NYC
48032,4026,Home,856.65,2023-11-30 13:10:00,Chicago
48033,4363,Home,758.62,2023-11-30 13:20:00,LA
48034,4258,Electronics,413.71,2023-11-30 13:30:00,Houston
48035,4774,Books,645.23,2023-11-30 13:40:00,LA
48036,886,Electronics,811.12,2023-11-30 13:50:00,Chicago
48037,3954,Electronics,26.58,2023-11-30 14:00:00,Houston
48038,2295,Electronics,278.11,2023-11-30 14:10:00,NYC
48039,3468,Home,970.87,2023-11-30 14:20:00,NYC
48040,1033,Books,412.19,2023-11-30 14:30:00,LA
48041,1472,Books,699.89,2023-11-30 14:40:00,NYC
48042,2645,Electronics,190.52,2023-11-30 14:50:00,Chicago
48043,4072,Books,376.17,2023-11-30 15:00:00,LA
48044,1149,Books,804.96,2023-11-30 15:10:00,Chicago
48045,41,Books,472.7,2023-11-30 15:20:00,LA
48046,3757,Clothing,900.19,2023-11-30 15:30:00,Chicago
48047,3757,Home,26.8,2023-11-30 15:40:00,LA
48048,3411,Books,552.56,2023-11-30 15:50:00,NYC
48049,2967,Home,806.16,2023-11-30 16:00:00,Chicago
48050,3797,Clothing,412.56,2023-11-30 16:10:00,Houston
48051,3281,Electronics,282.24,2023-11-30 16:20:00,LA
48052,3448,Electronics,257.07,2023-11-30 16:30:00,LA
48053,85,Electronics,374.7,2023-11-30 16:40:00,Chicago
48054,4303,Home,744.2,2023-11-30 16:50:00,LA
48055,3419,Books,186.63,2023-11-30 17:00:00,LA
48056,4257,Clothing,591.84,2023-11-30 17:10:00,LA
48057,4546,Books,31.86,2023-11-30 17:20:00,LA
48058,2164,Home,109.61,2023-11-30 17:30:00,NYC
48059,4458,Electronics,220.77,2023-11-30 17:40:00,LA
48060,2960,Clothing,540.95,2023-11-30 17:50:00,Chicago
48061,2231,Books,770.4,2023-11-30 18:00:00,LA
48062,2724,Books,141.38,2023-11-30 18:10:00,Chicago
48063,2640,Electronics,581.97,2023-11-30 18:20:00,LA
48064,1031,Books,722.05,2023-11-30 18:30:00,LA
48065,931,Books,849.06,2023-11-30 18:40:00,NYC
48066,4859,Electronics,247.58,2023-11-30 18:50:00,Houston
48067,2660,Home,146.57,2023-11-30 19:00:00,LA
48068,1822,Home,621.29,2023-11-30 19:10:00,LA
48069,3810,Clothing,373.02,2023-11-30 19:20:00,NYC
48070,1594,Books,625.14,2023-11-30 19:30:00,LA
48071,1121,Home,253.39,2023-11-30 19:40:00,NYC
48072,1682,Electronics,241.52,2023-11-30 19:50:00,NYC
48073,1925,Home,765.59,2023-11-30 20:00:00,NYC
48074,2441,Books,288.97,2023-11-30 20:10:00,NYC
48075,4564,Clothing,953.71,2023-11-30 20:20:00,Chicago
48076,3443,Clothing,740.03,2023-11-30 20:30:00,LA
48077,1208,Home,947.07,2023-11-30 20:40:00,Houston
48078,1167,Electronics,646.02,2023-11-30 20:50:00,LA
48079,62,Electronics,784.8,2023-11-30 21:00:00,LA
48080,163,Books,392.6,2023-11-30 21:10:00,LA
48081,4648,Home,992.31,2023-11-30 21:20:00,NYC
48082,1084,Electronics,275.65,2023-11-30 21:30:00,Chicago
48083,239,Electronics,94.2,2023-11-30 21:40:00,Houston
48084,2616,Electronics,873.91,2023-11-30 21:50:00,LA
48085,2794,Home,560.18,2023-11-30 22:00:00,Chicago
48086,3787,Books,415.96,2023-11-30 22:10:00,NYC
48087,2041,Electronics,324.36,2023-11-30 22:20:00,Houston
48088,3113,Clothing,958.28,2023-11-30 22:30:00,Chicago
48089,438,Home,919.0,2023-11-30 22:40:00,LA
48090,529,Home,868.34,2023-11-30 22:50:00,Houston
48091,105,Home,643.56,2023-11-30 23:00:00,LA
48092,4478,Electronics,240.09,2023-11-30 23:10:00,LA
48093,1239,Books,863.79,2023-11-30 23:20:00,NYC
48094,3977,Books,909.16,2023-11-30 23:30:00,Houston
48095,2265,Clothing,334.05,2023-11-30 23:40:00,NYC
48096,151,Clothing,638.16,2023-11-30 23:50:00,Chicago
48097,1794,Books,10.69,2023-12-01 00:00:00,Chicago
48098,631,Books,787.54,2023-12-01 00:10:00,Chicago
48099,4518,Books,719.42,2023-12-01 00:20:00,Chicago
48100,4742,Home,207.51,2023-12-01 00:30:00,NYC
48101,1968,Home,251.99,2023-12-01 00:40:00,NYC
48102,207,Books,483.59,2023-12-01 00:50:00,Houston
48103,2823,Clothing,662.23,2023-12-01 01:00:00,Houston
48104,834,Books,735.48,2023-12-01 01:10:00,LA
48105,3774,Clothing,31.2,2023-12-01 01:20:00,Houston
48106,3742,Home,48.42,2023-12-01 01:30:00,NYC
48107,1501,Books,586.15,2023-12-01 01:40:00,Houston
48108,2636,Clothing,226.66,2023-12-01 01:50:00,Houston
48109,4322,Books,441.61,2023-12-01 02:00:00,NYC
48110,804,Home,29.5,2023-12-01 02:10:00,NYC
48111,1858,Home,495.36,2023-12-01 02:20:00,NYC
48112,3148,Home,21.13,2023-12-01 02:30:00,NYC
48113,4612,Electronics,989.31,2023-12-01 02:40:00,LA
48114,1847,Home,161.17,2023-12-01 02:50:00,LA
48115,4283,Books,809.22,2023-12-01 03:00:00,LA
48116,3720,Clothing,366.04,2023-12-01 03:10:00,LA
48117,4035,Books,262.49,2023-12-01 03:20:00,LA
48118,2587,Books,143.02,2023-12-01 03:30:00,LA
48119,4744,Electronics,872.43,2023-12-01 03:40:00,NYC
48120,2066,Books,328.93,2023-12-01 03:50:00,NYC
48121,4381,Electronics,742.33,2023-12-01 04:00:00,NYC
48122,2980,Books,121.59,2023-12-01 04:10:00,Chicago
48123,3971,Electronics,981.69,2023-12-01 04:20:00,Houston
48124,2953,Home,582.47,2023-12-01 04:30:00,NYC
48125,4746,Electronics,795.8,2023-12-01 04:40:00,NYC
48126,1243,Electronics,16.74,2023-12-01 04:50:00,NYC
48127,2692,Books,677.12,2023-12-01 05:00:00,Houston
48128,1968,Home,901.94,2023-12-01 05:10:00,Chicago
48129,2405,Electronics,528.01,2023-12-01 05:20:00,Houston
48130,256,Books,841.27,2023-12-01 05:30:00,NYC
48131,2656,Clothing,523.3,2023-12-01 05:40:00,Chicago
48132,1837,Books,973.84,2023-12-01 05:50:00,Chicago
48133,179,Books,144.9,2023-12-01 06:00:00,Houston
48134,4184,Clothing,928.06,2023-12-01 06:10:00,NYC
48135,4941,Electronics,591.51,2023-12-01 06:20:00,Houston
48136,3467,Books,892.41,2023-12-01 06:30:00,LA
48137,28,Books,134.22,2023-12-01 06:40:00,Houston
48138,2745,Books,914.68,2023-12-01 06:50:00,Houston
48139,54,Home,497.46,2023-12-01 07:00:00,LA
48140,321,Electronics,462.93,2023-12-01 07:10:00,Houston
48141,3631,Home,573.97,2023-12-01 07:20:00,Houston
48142,3306,Electronics,877.26,2023-12-01 07:30:00,Houston
48143,3825,Clothing,836.07,2023-12-01 07:40:00,LA
48144,332,Books,133.01,2023-12-01 07:50:00,LA
48145,1718,Home,21.75,2023-12-01 08:00:00,Chicago
48146,3544,Clothing,517.77,2023-12-01 08:10:00,Chicago
48147,317,Electronics,990.33,2023-12-01 08:20:00,Chicago
48148,3552,Electronics,512.36,2023-12-01 08:30:00,NYC
48149,2909,Clothing,153.42,2023-12-01 08:40:00,NYC
48150,2918,Electronics,440.17,2023-12-01 08:50:00,Houston
48151,4317,Books,374.89,2023-12-01 09:00:00,NYC
48152,1363,Electronics,955.49,2023-12-01 09:10:00,LA
48153,148,Electronics,950.49,2023-12-01 09:20:00,Chicago
48154,1733,Clothing,81.28,2023-12-01 09:30:00,Houston
48155,2629,Electronics,241.2,2023-12-01 09:40:00,LA
48156,4574,Electronics,463.44,2023-12-01 09:50:00,Chicago
48157,4019,Clothing,573.42,2023-12-01 10:00:00,Houston
48158,1210,Books,197.18,2023-12-01 10:10:00,NYC
48159,170,Clothing,589.34,2023-12-01 10:20:00,Chicago
48160,1568,Books,211.61,2023-12-01 10:30:00,Chicago
48161,4397,Books,426.83,2023-12-01 10:40:00,Chicago
